,Scholl,Free education,Age,Class,District,Sex,Direction of education
5330,1,1,14,8,7,female,Socio-pedagogical
5331,1,1,14,8,2,female,Artistic
5332,1,1,14,7,4,male,Artistic
5333,1,1,14,7,4,male,Artistic
5334,1,1,14,7,4,male,Artistic
5335,1,1,14,7,4,male,Artistic
5336,1,1,14,8,6,male,Natural science
5337,1,1,14,8,6,male,Artistic
5338,1,1,14,8,11,female,Artistic
5339,1,1,14,8,8,female,Natural science
5340,1,1,14,8,6,female,Socio-pedagogical
5341,1,1,14,8,10,female,Tourism
5342,1,1,14,8,3,male,Technical
5343,1,1,14,8,3,male,Technical
5344,1,1,14,8,3,female,Social and humanitarian
5345,1,1,14,8,3,female,Natural science
5346,1,1,14,8,14,male,Socio-pedagogical
5347,1,1,14,8,14,male,Tourism
5348,1,0,14,8,2,female,Artistic
5349,1,0,14,8,2,female,Artistic
5350,1,1,14,9,8,male,Technical
5351,1,1,14,8,14,male,Natural science
5352,1,1,14,8,8,male,Socio-pedagogical
5353,1,1,14,8,7,male,Technical
5354,1,1,14,8,7,male,Technical
5355,1,1,14,8,6,female,Artistic
5356,1,1,14,8,14,male,Artistic
5357,1,1,14,8,6,female,Artistic
5358,1,1,14,8,14,male,Artistic
5359,1,1,14,8,2,male,Socio-pedagogical
5360,1,1,14,8,2,male,Socio-pedagogical
5361,1,1,14,8,3,male,Technical
5362,1,1,14,8,14,male,Technical
5363,1,1,14,8,3,male,Artistic
5364,1,1,14,8,6,female,Socio-pedagogical
5365,1,1,14,8,3,female,Sports
5366,1,1,14,8,3,male,Natural science
5367,1,1,13,7,3,male,Natural science
5368,1,1,14,8,6,male,Sports
5369,1,1,14,8,1,male,Socio-pedagogical
5370,1,1,14,8,11,female,Technical
5371,1,1,14,8,11,female,Sports
5372,1,1,14,8,3,male,Natural science
5373,1,1,14,8,3,male,Natural science
5374,1,1,14,8,7,female,Socio-pedagogical
5375,1,1,14,8,3,female,Tourism
5376,1,1,14,8,2,female,Natural science
5377,1,1,14,8,5,female,Artistic
5378,1,1,14,8,13,female,Natural science
5379,1,1,14,7,14,female,Natural science
5380,1,1,14,8,3,female,Socio-pedagogical
5381,1,1,14,8,3,female,Technical
5382,1,1,14,8,3,female,Technical
5383,1,1,14,8,1,female,Socio-pedagogical
5384,1,1,14,8,1,female,Socio-pedagogical
5385,1,1,14,8,12,male,Sports
5386,1,1,14,8,12,male,Sports
5387,1,1,13,8,1,female,Socio-pedagogical
5388,1,1,14,8,6,female,Artistic
5389,1,1,14,8,2,male,Sports
5390,1,1,14,8,6,female,Socio-pedagogical
5391,1,1,14,8,6,female,Tourism
5392,1,1,13,8,6,female,Socio-pedagogical
5393,1,1,13,8,6,female,Socio-pedagogical
5394,1,1,14,8,3,female,Sports
5395,1,1,14,8,2,male,Socio-pedagogical
5396,1,1,14,8,11,male,Artistic
5397,1,1,14,8,11,male,Artistic
5398,1,1,14,7,6,female,Sports
5399,1,1,13,8,3,male,Sports
5400,1,1,14,8,10,female,Natural science
5401,1,1,14,8,3,male,Sports
5402,1,1,14,8,2,male,Artistic
5403,1,1,14,8,6,female,Artistic
5404,1,1,14,8,12,male,Sports
5405,1,1,14,8,1,female,Tourism
5406,2,0,14,9,6,female,Technical
5407,1,1,13,8,12,male,Socio-pedagogical
5408,1,1,13,8,8,female,Socio-pedagogical
5409,1,1,14,8,12,male,Tourism
5410,1,1,14,8,6,female,Artistic
5411,1,1,14,8,2,female,Artistic
5412,1,1,14,8,12,female,Sports
5413,2,1,14,9,3,male,Tourism
5414,1,1,13,8,6,female,Artistic
5415,1,1,14,8,2,male,Sports
5416,1,1,13,8,3,male,Natural science
5417,1,0,13,8,8,female,Natural science
5418,1,1,13,8,11,female,Socio-pedagogical
5419,1,0,13,7,11,female,Natural science
5420,1,1,14,8,3,male,Artistic
5421,1,1,13,7,6,female,Sports
5422,1,1,14,8,1,female,Artistic
5423,1,1,13,8,14,male,Technical
5424,1,1,13,8,14,male,Technical
5425,1,1,14,7,11,female,Artistic
5426,1,1,14,7,11,female,Artistic
5427,1,1,13,8,2,female,Artistic
5428,1,1,14,7,11,female,Artistic
5429,1,1,13,8,2,male,Social and humanitarian
5430,1,1,14,8,2,male,Natural science
5431,1,1,13,8,2,male,Natural science
5432,1,1,13,8,11,female,Technical
5433,1,1,14,8,2,female,Artistic
5434,1,1,14,8,2,male,Technical
5435,1,1,14,8,1,male,Artistic
5436,1,1,14,8,1,male,Artistic
5437,1,1,12,8,1,male,Artistic
5438,1,1,14,8,6,female,Sports
5439,1,1,13,8,1,male,Socio-pedagogical
5440,1,1,14,8,2,male,Sports
5441,1,1,14,8,2,male,Sports
5442,1,1,13,8,5,male,Natural science
5443,1,1,13,8,6,female,Socio-pedagogical
5444,1,1,14,8,7,male,Socio-pedagogical
5445,1,1,13,8,7,female,Artistic
5446,1,1,14,8,1,male,Sports
5447,1,1,13,8,1,female,Natural science
5448,1,1,13,8,1,female,Natural science
5449,1,1,13,7,11,female,Socio-pedagogical
5450,1,1,13,8,2,male,Socio-pedagogical
5451,1,1,13,8,14,female,Socio-pedagogical
5452,1,1,13,8,10,female,Technical
5453,1,1,13,8,2,male,Artistic
5454,1,1,14,8,6,female,Sports
5455,1,1,13,8,2,male,Artistic
5456,1,1,13,8,1,male,Natural science
5457,1,1,13,8,10,female,Socio-pedagogical
5458,1,1,14,8,6,male,Technical
5459,1,1,14,8,6,male,Technical
5460,1,1,13,9,6,male,Sports
5461,1,1,14,7,10,male,Sports
5462,1,1,14,9,6,male,Sports
5463,1,1,14,8,10,female,Natural science
5464,1,1,14,8,10,female,Natural science
5465,1,1,12,9,6,female,Sports
5466,1,1,13,8,11,female,Natural science
5467,1,1,14,8,10,female,Artistic
5468,1,1,13,9,6,male,Sports
5469,1,1,13,8,7,female,Artistic
5470,1,1,14,8,2,female,Artistic
5471,1,1,13,8,3,male,Sports
5472,1,1,14,8,5,female,Artistic
5473,1,1,13,7,2,male,Artistic
5474,1,1,14,8,11,female,Artistic
5475,1,1,14,7,2,male,Artistic
5476,1,1,14,8,11,female,Artistic
5477,1,1,13,8,2,male,Natural science
5478,1,1,14,8,2,male,Natural science
5479,1,1,13,8,6,female,Sports
5480,1,1,13,8,6,female,Sports
5481,1,1,13,9,6,male,Artistic
5482,1,1,13,8,4,female,Artistic
5483,1,1,13,8,4,female,Artistic
5484,1,1,13,8,4,female,Artistic
5485,1,1,14,8,2,male,Natural science
5486,1,1,13,8,4,female,Socio-pedagogical
5487,1,1,13,8,7,male,Sports
5488,1,1,14,8,14,female,Socio-pedagogical
5489,1,1,14,8,14,male,Socio-pedagogical
5490,1,1,13,8,4,female,Sports
5491,1,1,13,8,11,male,Sports
5492,1,1,13,8,11,male,Socio-pedagogical
5493,1,1,13,8,11,male,Socio-pedagogical
5494,1,1,14,8,10,female,Socio-pedagogical
5495,1,1,14,8,10,female,Socio-pedagogical
5496,1,1,14,8,10,female,Socio-pedagogical
5497,1,1,14,7,8,male,Technical
5498,1,1,14,7,6,male,Sports
5499,1,1,14,8,3,female,Socio-pedagogical
5500,1,1,14,8,3,female,Socio-pedagogical
5501,1,1,13,8,11,male,Socio-pedagogical
5502,1,1,14,8,13,male,Technical
5503,1,1,12,7,5,male,Artistic
5504,1,1,14,8,16,male,Tourism
5505,1,1,12,7,5,male,Artistic
5506,1,1,13,8,2,male,Natural science
5507,1,0,14,8,8,female,Natural science
5508,1,1,8,8,12,female,Artistic
5509,1,1,14,8,5,male,Artistic
5510,1,0,13,8,3,female,Natural science
5511,1,1,13,8,6,female,Sports
5512,1,1,13,8,6,female,Sports
5513,1,1,13,8,8,female,Artistic
5514,1,1,13,8,6,male,Sports
5515,1,0,13,8,3,male,Natural science
5516,2,1,13,8,14,male,Socio-pedagogical
5517,1,1,14,8,8,male,Technical
5518,1,1,13,8,3,male,Technical
5519,1,1,14,8,4,male,Sports
5520,1,1,13,8,1,male,Socio-pedagogical
5521,1,1,13,8,4,male,Sports
5522,1,1,13,8,13,female,Natural science
5523,1,1,13,8,12,female,Natural science
5524,1,0,13,8,1,female,Natural science
5525,1,1,14,8,3,male,Tourism
5526,1,1,13,8,11,female,Natural science
5527,1,1,13,8,6,female,Artistic
5528,1,1,13,8,6,female,Sports
5529,1,1,13,8,7,male,Sports
5530,1,1,13,8,7,male,Natural science
5531,1,1,13,8,7,male,Natural science
5532,1,1,13,7,7,male,Natural science
5533,1,1,14,8,6,female,Natural science
5534,1,1,14,8,7,male,Socio-pedagogical
5535,1,1,14,8,7,male,Technical
5536,1,1,14,8,4,female,Socio-pedagogical
5537,1,1,14,8,2,female,Socio-pedagogical
5538,1,1,13,8,9,female,Sports
5539,1,1,13,7,1,female,Artistic
5540,1,1,13,8,11,female,Natural science
5541,1,1,13,7,12,male,Natural science
5542,1,1,13,8,6,female,Artistic
5543,1,1,13,8,6,male,Artistic
5544,1,1,14,8,1,female,Technical
5545,1,1,13,8,11,male,Technical
5546,2,1,13,8,4,male,Natural science
5547,1,1,13,8,8,female,Socio-pedagogical
5548,2,1,13,9,4,male,Technical
5549,1,1,13,8,10,female,Technical
5550,1,1,13,8,6,female,Artistic
5551,1,1,13,8,6,male,Sports
5552,1,1,13,8,6,female,Artistic
5553,1,1,13,8,4,male,Natural science
5554,1,1,14,8,12,male,Technical
5555,1,1,14,8,12,male,Sports
5556,1,1,13,7,1,male,Technical
5557,1,1,14,8,10,male,Artistic
5558,1,1,13,8,10,male,Sports
5559,1,1,13,8,3,female,Socio-pedagogical
5560,1,1,13,8,10,male,Social and humanitarian
5561,1,1,14,8,10,male,Sports
5562,1,1,14,8,10,male,Artistic
5563,1,1,13,8,10,male,Natural science
5564,1,1,13,8,2,female,Socio-pedagogical
5565,1,1,13,8,10,male,Socio-pedagogical
5566,1,1,13,8,3,female,Tourism
5567,1,1,13,8,3,female,Socio-pedagogical
5568,1,1,14,8,3,male,Technical
5569,1,1,14,8,3,male,Technical
5570,1,1,13,7,8,male,Socio-pedagogical
5571,1,1,13,7,8,female,Sports
5572,1,1,13,8,2,male,Social and humanitarian
5573,1,1,13,7,8,male,Tourism
5574,1,1,13,8,6,male,Technical
5575,1,1,13,8,4,female,Artistic
5576,1,1,13,8,4,female,Artistic
5577,1,1,13,8,4,male,Socio-pedagogical
5578,1,1,13,8,12,female,Artistic
5579,1,1,13,8,12,female,Artistic
5580,1,1,13,8,6,male,Artistic
5581,1,1,14,8,2,female,Natural science
5582,1,1,14,8,2,female,Natural science
5583,1,1,13,6,2,female,Artistic
5584,1,1,13,8,13,female,Technical
5585,1,1,13,8,13,female,Sports
5586,1,1,14,8,6,male,Technical
5587,1,1,14,8,6,male,Technical
5588,1,1,14,8,6,male,Technical
5589,1,1,13,7,2,male,Artistic
5590,1,1,13,7,2,male,Artistic
5591,1,1,13,8,2,female,Natural science
5592,1,1,13,8,7,male,Natural science
5593,1,1,13,7,7,female,Sports
5594,1,1,13,8,12,female,Technical
5595,1,1,13,8,12,female,Natural science
5596,1,1,13,8,12,female,Tourism
5597,1,1,11,5,12,female,Artistic
5598,1,1,13,7,7,female,Artistic
5599,1,1,13,8,4,male,Socio-pedagogical
5600,1,1,14,8,3,female,Socio-pedagogical
5601,1,1,14,8,10,male,Technical
5602,1,1,14,8,10,male,Technical
5603,1,1,13,8,10,female,Social and humanitarian
5604,1,1,13,8,6,male,Artistic
5605,1,1,14,8,6,male,Artistic
5606,1,1,12,7,1,male,Sports
5607,1,1,13,8,1,male,Sports
5608,1,1,13,8,14,female,Natural science
5609,1,1,13,8,14,female,Natural science
5610,1,1,13,8,14,female,Artistic
5611,1,1,13,8,6,male,Socio-pedagogical
5612,1,1,13,8,9,female,Socio-pedagogical
5613,1,1,13,8,11,female,Artistic
5614,2,0,13,8,6,female,Artistic
5615,1,0,13,8,11,female,Natural science
5616,1,1,13,7,3,male,Socio-pedagogical
5617,1,1,14,8,3,male,Technical
5618,1,1,14,8,4,male,Technical
5619,1,1,14,7,6,male,Sports
5620,1,1,14,8,6,male,Tourism
5621,1,1,14,8,6,male,Technical
5622,1,1,14,8,6,male,Technical
5623,1,1,13,8,9,female,Artistic
5624,1,1,14,8,6,male,Sports
5625,1,1,14,8,6,male,Sports
5626,1,1,13,8,9,female,Sports
5627,1,1,13,8,9,female,Sports
5628,1,1,13,8,9,female,Tourism
5629,1,1,13,8,7,male,Tourism
5630,1,1,13,8,9,female,Tourism
5631,1,1,13,8,9,female,Sports
5632,1,1,13,8,4,male,Technical
5633,1,1,14,7,10,male,Technical
5634,1,1,13,8,14,female,Artistic
5635,1,1,13,8,8,female,Sports
5636,1,0,13,8,2,female,Natural science
5637,1,1,13,8,13,male,Socio-pedagogical
5638,1,1,13,8,1,male,Technical
5639,1,1,13,8,11,female,Social and humanitarian
5640,1,1,13,8,13,male,Socio-pedagogical
5641,1,1,13,7,6,female,Artistic
5642,1,1,13,8,6,male,Sports
5643,1,1,14,8,10,male,Technical
5644,1,1,14,8,2,male,Sports
5645,1,1,14,8,14,male,Technical
5646,1,1,12,6,10,male,Natural science
5647,1,1,13,7,10,male,Natural science
5648,1,1,13,8,14,male,Technical
5649,1,1,13,7,11,male,Technical
5650,1,1,14,8,14,male,Technical
5651,1,1,14,8,14,male,Technical
5652,1,1,13,8,6,male,Artistic
5653,1,1,14,8,6,male,Artistic
5654,1,1,13,8,6,female,Sports
5655,1,1,13,8,6,male,Socio-pedagogical
5656,1,1,14,8,6,male,Sports
5657,1,1,13,8,6,male,Socio-pedagogical
5658,1,1,13,7,13,female,Socio-pedagogical
5659,1,1,13,8,9,female,Socio-pedagogical
5660,1,1,14,8,10,female,Artistic
5661,1,1,13,8,2,male,Technical
5662,1,1,14,8,7,female,Socio-pedagogical
5663,1,1,13,8,6,female,Artistic
5664,1,1,13,8,3,male,Sports
5665,1,1,13,8,5,female,Artistic
5666,2,1,13,8,8,female,Technical
5667,1,1,13,7,6,female,Artistic
5668,1,1,13,7,5,male,Socio-pedagogical
5669,1,1,13,7,13,male,Sports
5670,1,1,13,7,13,male,Sports
5671,1,1,13,7,13,male,Natural science
5672,1,1,13,8,14,male,Technical
5673,1,1,13,8,12,female,Technical
5674,1,1,13,8,10,male,Technical
5675,1,1,13,7,4,female,Artistic
5676,1,1,13,8,13,female,Sports
5677,1,1,13,7,4,female,Artistic
5678,1,1,14,8,13,female,Socio-pedagogical
5679,1,1,13,8,13,female,Socio-pedagogical
5680,1,1,14,8,13,female,Socio-pedagogical
5681,1,1,14,8,13,male,Socio-pedagogical
5682,1,1,14,8,13,female,Socio-pedagogical
5683,1,1,14,7,13,female,Artistic
5684,1,0,13,8,11,female,Natural science
5685,1,1,13,8,8,female,Technical
5686,1,1,14,8,11,female,Natural science
5687,1,1,14,7,13,female,Socio-pedagogical
5688,1,1,14,7,11,female,Socio-pedagogical
5689,1,1,13,8,8,female,Technical
5690,1,1,13,8,8,female,Technical
5691,1,1,14,7,13,female,Artistic
5692,1,1,13,7,6,female,Sports
5693,1,0,13,7,10,male,Natural science
5694,1,1,13,8,1,male,Socio-pedagogical
5695,2,1,15,10,6,female,Tourism
5696,1,1,13,8,1,female,Artistic
5697,1,1,13,8,7,male,Socio-pedagogical
5698,1,1,13,8,7,male,Technical
5699,1,1,13,8,7,male,Technical
5700,1,1,13,8,3,male,Artistic
5701,1,1,13,8,5,male,Technical
5702,1,1,13,8,5,male,Sports
5703,1,1,13,8,3,male,Artistic
5704,1,1,13,8,4,female,Socio-pedagogical
5705,1,1,13,8,4,female,Tourism
5706,1,1,13,8,4,female,Socio-pedagogical
5707,1,1,13,8,13,female,Socio-pedagogical
5708,1,1,13,8,13,female,Socio-pedagogical
5709,1,1,13,8,11,female,Tourism
5710,1,1,13,8,3,male,Socio-pedagogical
5711,1,1,13,8,12,male,Natural science
5712,2,1,13,7,6,female,Artistic
5713,1,1,12,8,8,male,Technical
5714,1,1,13,8,3,female,Technical
5715,1,0,13,7,6,female,Artistic
5716,1,1,13,7,12,male,Artistic
5717,1,1,13,8,6,male,Technical
5718,1,1,13,8,10,male,Natural science
5719,1,1,13,7,4,male,Natural science
5720,1,0,13,8,6,male,Technical
5721,1,1,13,8,6,female,Artistic
5722,1,1,13,8,10,male,Technical
5723,1,1,13,8,10,male,Technical
5724,1,1,13,8,10,male,Technical
5725,1,1,13,8,10,male,Technical
5726,1,1,13,8,10,male,Technical
5727,1,1,13,8,10,male,Technical
5728,1,1,13,7,6,male,Sports
5729,1,1,14,6,6,female,Sports
5730,1,1,14,8,6,male,Sports
5731,1,1,13,8,6,male,Artistic
5732,1,1,13,8,11,male,Artistic
5733,1,0,13,7,5,female,Artistic
5734,1,0,13,7,5,female,Artistic
5735,1,1,13,8,2,female,Artistic
5736,1,1,13,8,2,male,Sports
5737,1,1,13,8,1,female,Socio-pedagogical
5738,1,1,13,8,2,female,Socio-pedagogical
5739,1,1,13,8,2,female,Socio-pedagogical
5740,1,1,13,8,2,female,Artistic
5741,1,1,13,8,6,male,Technical
5742,2,1,13,8,17,female,Technical
5743,1,1,13,7,14,female,Sports
5744,1,1,13,7,6,female,Tourism
5745,1,1,13,8,3,female,Sports
5746,1,1,14,8,6,female,Sports
5747,1,1,13,8,1,male,Natural science
5748,1,1,13,8,11,female,Artistic
5749,1,1,13,8,2,female,Technical
5750,1,1,13,8,3,male,Artistic
5751,1,1,13,8,3,male,Artistic
5752,1,0,13,7,5,female,Natural science
5753,1,1,14,8,11,female,Artistic
5754,1,0,13,8,6,male,Artistic
5755,1,1,13,8,3,male,Sports
5756,1,1,13,7,2,male,Social and humanitarian
5757,1,1,13,8,6,male,Technical
5758,1,0,13,8,6,male,Artistic
5759,1,1,14,7,2,male,Natural science
5760,1,1,13,7,5,female,Natural science
5761,1,1,13,6,2,female,Artistic
5762,1,1,13,8,14,male,Sports
5763,1,1,13,7,2,male,Natural science
5764,1,1,13,7,2,male,Natural science
5765,1,0,14,7,9,male,Natural science
5766,1,1,14,8,14,male,Sports
5767,1,1,13,7,2,male,Socio-pedagogical
5768,1,1,13,8,12,female,Artistic
5769,1,1,14,8,6,female,Sports
5770,1,1,14,8,6,female,Sports
5771,1,1,13,8,6,female,Sports
5772,1,1,13,8,6,female,Sports
5773,1,1,13,8,6,female,Sports
5774,1,1,13,8,12,male,Technical
5775,1,1,14,7,8,male,Technical
5776,1,1,13,8,6,female,Sports
5777,1,0,13,8,8,female,Natural science
5778,1,1,13,8,6,male,Artistic
5779,1,1,13,8,6,male,Artistic
5780,1,1,13,8,8,female,Artistic
5781,1,1,13,8,6,male,Sports
5782,1,1,13,8,8,female,Artistic
5783,1,1,14,8,7,male,Natural science
5784,1,1,14,8,7,male,Natural science
5785,1,1,13,8,6,male,Technical
5786,1,1,13,7,4,female,Artistic
5787,1,1,13,8,13,female,Artistic
5788,1,1,14,7,10,female,Sports
5789,1,1,13,8,13,female,Artistic
5790,1,1,13,8,8,female,Natural science
5791,1,1,13,7,4,female,Natural science
5792,1,1,13,7,4,female,Natural science
5793,2,1,13,8,3,male,Tourism
5794,1,1,13,7,10,female,Socio-pedagogical
5795,1,1,13,7,4,female,Artistic
5796,1,1,13,8,10,male,Sports
5797,1,1,13,6,2,male,Natural science
5798,1,1,13,6,2,male,Natural science
5799,1,0,13,8,2,male,Natural science
5800,1,1,13,7,6,female,Socio-pedagogical
5801,1,1,13,7,6,female,Tourism
5802,1,1,13,7,6,female,Socio-pedagogical
5803,1,1,13,7,3,male,Technical
5804,1,1,13,7,6,male,Technical
5805,1,1,13,8,5,male,Sports
5806,1,1,13,8,6,female,Technical
5807,1,1,13,7,13,male,Sports
5808,1,1,13,7,2,female,Natural science
5809,2,1,16,8,6,male,Technical
5810,1,1,14,8,6,female,Artistic
5811,1,1,13,8,6,female,Artistic
5812,1,1,13,8,6,female,Artistic
5813,1,1,13,8,5,female,Sports
5814,1,1,14,8,9,female,Natural science
5815,1,0,14,8,9,female,Natural science
5816,1,1,13,8,14,female,Technical
5817,1,1,13,8,13,female,Artistic
5818,1,1,13,8,13,female,Artistic
5819,1,1,13,8,2,male,Technical
5820,1,1,13,8,4,male,Sports
5821,1,0,13,7,4,male,Natural science
5822,1,1,13,8,2,female,Socio-pedagogical
5823,1,1,13,7,2,female,Artistic
5824,1,1,13,8,2,male,Technical
5825,1,1,13,8,7,female,Sports
5826,1,1,13,8,7,female,Artistic
5827,1,1,13,8,3,female,Socio-pedagogical
5828,1,1,13,8,11,male,Socio-pedagogical
5829,1,1,13,8,2,male,Technical
5830,1,1,13,7,2,female,Artistic
5831,1,1,13,8,6,male,Artistic
5832,1,1,13,7,2,female,Artistic
5833,1,1,13,7,2,female,Artistic
5834,1,1,13,7,2,female,Sports
5835,1,1,13,7,2,female,Sports
5836,1,1,13,8,3,male,Sports
5837,1,0,13,7,2,female,Artistic
5838,1,0,13,7,2,female,Artistic
5839,1,1,13,8,6,male,Artistic
5840,1,1,13,8,3,male,Sports
5841,1,1,13,8,6,female,Technical
5842,1,1,13,7,2,female,Sports
5843,1,1,13,7,2,female,Sports
5844,1,1,13,8,6,female,Socio-pedagogical
5845,1,1,13,7,2,female,Artistic
5846,1,1,13,7,2,female,Artistic
5847,1,1,13,8,12,male,Socio-pedagogical
5848,1,1,13,7,2,female,Socio-pedagogical
5849,1,1,13,8,6,female,Artistic
5850,1,1,13,8,6,female,Sports
5851,1,1,13,9,6,male,Technical
5852,1,1,15,9,10,male,Natural science
5853,1,1,13,7,6,male,Natural science
5854,1,1,13,7,1,female,Socio-pedagogical
5855,1,1,15,8,2,female,Socio-pedagogical
5856,1,1,13,7,1,female,Technical
5857,1,1,13,7,6,male,Technical
5858,1,1,13,7,8,female,Artistic
5859,1,1,13,7,8,female,Artistic
5860,1,1,12,6,1,female,Artistic
5861,1,1,13,7,8,female,Artistic
5862,1,1,13,7,1,female,Artistic
5863,1,1,13,7,6,male,Sports
5864,1,1,13,7,3,male,Socio-pedagogical
5865,1,1,13,8,8,female,Socio-pedagogical
5866,1,1,13,7,3,male,Technical
5867,1,1,14,8,5,female,Sports
5868,1,1,13,8,1,male,Natural science
5869,1,1,13,8,1,male,Natural science
5870,1,1,13,8,1,female,Technical
5871,1,1,13,8,6,female,Artistic
5872,1,1,14,8,5,male,Socio-pedagogical
5873,1,1,13,8,6,female,Tourism
5874,1,1,13,7,2,female,Sports
5875,1,1,13,8,1,female,Artistic
5876,1,1,13,7,6,female,Socio-pedagogical
5877,1,1,13,8,6,male,Technical
5878,1,1,13,8,6,female,Artistic
5879,1,1,13,7,6,male,Sports
5880,1,1,14,7,6,male,Sports
5881,1,1,13,7,1,female,Artistic
5882,1,1,13,7,6,male,Sports
5883,1,0,13,7,1,female,Natural science
5884,1,1,13,7,6,female,Socio-pedagogical
5885,1,1,13,7,14,female,Artistic
5886,1,1,13,7,14,female,Socio-pedagogical
5887,1,1,13,7,4,female,Socio-pedagogical
5888,1,1,13,8,6,female,Socio-pedagogical
5889,1,1,12,7,12,male,Technical
5890,1,1,13,8,11,male,Artistic
5891,1,1,13,8,11,male,Artistic
5892,1,1,13,8,11,male,Artistic
5893,1,1,13,8,10,female,Natural science
5894,1,0,13,7,2,male,Natural science
5895,1,1,13,8,3,male,Socio-pedagogical
5896,1,1,13,8,10,female,Artistic
5897,1,1,13,8,10,female,Artistic
5898,1,1,13,7,3,male,Technical
5899,1,1,13,8,6,female,Artistic
5900,1,1,13,8,11,male,Technical
5901,1,1,13,8,4,female,Artistic
5902,1,1,13,7,1,male,Sports
5903,1,1,13,7,13,female,Socio-pedagogical
5904,1,1,13,7,1,male,Technical
5905,1,1,13,7,6,male,Artistic
5906,1,1,13,7,6,male,Sports
5907,1,1,13,7,3,female,Sports
5908,1,1,13,7,6,female,Technical
5909,1,1,13,7,6,female,Sports
5910,1,1,13,8,2,male,Sports
5911,1,1,13,6,2,male,Technical
5912,1,1,14,6,12,male,Technical
5913,1,1,13,8,11,female,Artistic
5914,1,1,13,8,2,male,Socio-pedagogical
5915,1,1,13,8,9,male,Technical
5916,1,1,14,7,5,female,Technical
5917,1,0,13,8,16,female,Artistic
5918,1,1,13,8,4,female,Artistic
5919,1,1,13,7,8,female,Artistic
5920,1,1,13,7,8,female,Sports
5921,1,1,13,8,7,female,Social and humanitarian
5922,1,1,14,8,7,male,Socio-pedagogical
5923,1,1,13,7,2,female,Natural science
5924,1,1,13,7,6,female,Sports
5925,1,1,13,8,5,male,Sports
5926,1,1,13,7,2,female,Natural science
5927,1,1,13,7,2,female,Natural science
5928,1,0,14,8,4,female,Natural science
5929,1,1,14,7,9,female,Artistic
5930,1,1,14,7,9,female,Artistic
5931,1,1,13,8,6,male,Sports
5932,1,1,13,8,6,male,Sports
5933,1,1,13,8,10,male,Sports
5934,1,1,14,8,10,male,Socio-pedagogical
5935,1,1,13,8,10,male,Socio-pedagogical
5936,1,1,13,8,10,male,Technical
5937,1,1,13,7,6,male,Technical
5938,1,1,13,7,6,male,Technical
5939,1,1,13,7,6,male,Technical
5940,1,1,13,7,6,male,Technical
5941,1,1,13,7,6,male,Technical
5942,1,1,13,8,4,male,Tourism
5943,1,1,13,8,11,male,Technical
5944,1,1,14,8,5,female,Artistic
5945,1,1,13,7,12,male,Technical
5946,1,1,14,7,14,male,Technical
5947,1,1,14,7,14,male,Technical
5948,1,1,13,7,17,female,Natural science
5949,2,1,14,8,10,female,Sports
5950,1,1,13,7,17,female,Sports
5951,1,1,13,7,2,female,Natural science
5952,1,0,13,7,2,female,Natural science
5953,1,1,13,7,17,female,Socio-pedagogical
5954,1,1,13,7,2,female,Technical
5955,1,1,13,7,2,female,Technical
5956,1,1,13,7,2,female,Technical
5957,2,1,13,7,2,female,Technical
5958,1,1,13,7,4,female,Socio-pedagogical
5959,1,1,13,8,4,female,Socio-pedagogical
5960,1,1,13,7,13,female,Sports
5961,1,0,13,8,3,female,Natural science
5962,1,1,13,7,3,female,Natural science
5963,1,0,13,7,6,female,Natural science
5964,1,1,13,7,10,female,Socio-pedagogical
5965,1,1,13,8,3,female,Technical
5966,1,1,13,7,3,male,Artistic
5967,1,1,13,7,2,male,Artistic
5968,1,1,13,8,14,male,Sports
5969,1,1,14,8,3,female,Natural science
5970,1,0,13,8,6,female,Natural science
5971,1,1,13,8,3,female,Technical
5972,1,1,14,8,5,male,Natural science
